Program,Year,Period,Geo Level,State,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING","LANDLORDS, NON-OPERATING: (TOTAL)","156,910,000",7.7
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (1.0 TO 49.0 ACRES)","23,560,000",34
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (100 TO 199 ACRES)","29,809,000",18.6
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (200 TO 499 ACRES)","38,645,000",21.2
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (50.0 TO 99.0 ACRES)","23,773,000",15.8
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (500 TO 999 ACRES)","27,648,000",26.1
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (ACRES FULLY PAID FOR)","144,599,000",8.6
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE: (CORPORATION & TRUST)","26,870,000",23
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE: (INDIVIDUAL & PARTNERSHIP)","114,340,000",10.3
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, TENANTS","LANDLORDS, NON-OPERATING, TENANTS: (1 TENANTS)","123,507,000",8.8
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, TENANTS","LANDLORDS, NON-OPERATING, TENANTS: (2 TENANTS)","23,996,000",24.6
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (1,000,000 OR MORE $)","40,295,000",22.8
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (100,000 TO 199,999 $)","22,209,000",32.3
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (200,000 TO 499,999 $)","35,810,000",16.4
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (50,000 TO 99,999 $)","7,024,000",20.8
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (500,000 TO 999,999 $)","43,032,000",20.8
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (LESS THAN 50,000 $)","8,540,000",57.7
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, OPERATING","LANDLORDS, OPERATING: (TOTAL)","40,703,000",15.3
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (1.0 TO 49.0 ACRES)","2,559,000",37.1
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (100 TO 199 ACRES)","7,753,000",27.8
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (50.0 TO 99.0 ACRES)","6,573,000",28.2
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, OPERATING, TENANTS","LANDLORDS, OPERATING, TENANTS: (1 TENANTS)","28,781,000",14.1
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS: (100,000 TO 199,999 $)","5,848,000",30.7
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS: (200,000 TO 499,999 $)","10,098,000",22.5
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED","LANDLORDS, COMBINED: (TOTAL)","30,262",10.9
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (1.0 TO 49.0 ACRES)","15,027",27.9
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (100 TO 199 ACRES)","3,581",21
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (200 TO 499 ACRES)","1,566",14.2
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (50.0 TO 99.0 ACRES)","9,067",18.4
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (500 TO 999 ACRES)",824,21.4
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, TENANTS","LANDLORDS, COMBINED, TENANTS: (1 TENANTS)","26,245",12
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, TENANTS","LANDLORDS, COMBINED, TENANTS: (2 TENANTS)","3,761",38.7
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (1,000,000 OR MORE $)","1,190",16.5
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (100,000 TO 199,999 $)","9,500",32.2
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (200,000 TO 499,999 $)","7,573",19.1
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (50,000 TO 99,999 $)","2,711",16
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (500,000 TO 999,999 $)","2,085",14.3
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (LESS THAN 50,000 $)","7,139",48.9
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING","LANDLORDS, NON-OPERATING: (TOTAL)","26,145",12.4
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (1.0 TO 49.0 ACRES)","13,523",30.8
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (100 TO 199 ACRES)","2,733",25.6
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (200 TO 499 ACRES)","1,367",15.7
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (50.0 TO 99.0 ACRES)","7,936",20.8
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (500 TO 999 ACRES)",503,19.3
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, AREA RENTED OUT","LANDLORDS, NON-OPERATING, AREA RENTED OUT: (ACRES FULLY PAID FOR)","25,817",12.5
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE: (CORPORATION & TRUST)","3,685",43.5
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE","LANDLORDS, NON-OPERATING, OWNERSHIP TYPE: (INDIVIDUAL & PARTNERSHIP)","21,542",12.8
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, TENANTS","LANDLORDS, NON-OPERATING, TENANTS: (1 TENANTS)","22,411",13.9
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, TENANTS","LANDLORDS, NON-OPERATING, TENANTS: (2 TENANTS)","3,599",40.4
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (1,000,000 OR MORE $)",907,19.4
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (100,000 TO 199,999 $)","8,238",37
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (200,000 TO 499,999 $)","6,191",22.5
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (50,000 TO 99,999 $)","2,365",17.1
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (500,000 TO 999,999 $)","1,804",14.6
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, NON-OPERATING, VALUE OF LAND & BUILDINGS: (LESS THAN 50,000 $)","6,640",52.5
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING","LANDLORDS, OPERATING: (TOTAL)","4,116",12.1
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (1.0 TO 49.0 ACRES)","1,505",28.7
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (100 TO 199 ACRES)",848,32.3
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, AREA RENTED OUT","LANDLORDS, OPERATING, AREA RENTED OUT: (50.0 TO 99.0 ACRES)","1,131",23.7
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, TENANTS","LANDLORDS, OPERATING, TENANTS: (1 TENANTS)","3,834",12.5
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS: (100,000 TO 199,999 $)","1,261",19.9
CENSUS,2014,YEAR,STATE,GEORGIA,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN COUNT","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS","LANDLORDS, OPERATING, VALUE OF LAND & BUILDINGS: (200,000 TO 499,999 $)","1,382",27.2
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, 75 TO 100 PCT, ASSOCIATED WITH AG LAND, OWNED, RENTED TO OTHERS, OWNERSHIP TYPE, CORPORATION & TRUST - RECEIPTS, MEASURED IN COUNT","LANDLORDS, NON-OPERATING","LANDLORDS, NON-OPERATING: (TOTAL)","2,679",21.1
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED","LANDLORDS, COMBINED: (TOTAL)","461,193,000",10.5
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (1,000 TO 9,999 ACRES)","83,052,000",30.3
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (1.0 TO 49.0 ACRES)","24,852,000",28.6
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (100 TO 199 ACRES)","73,199,000",23.3
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (200 TO 499 ACRES)","134,650,000",26.1
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (50.0 TO 99.0 ACRES)","39,947,000",22.4
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, AREA RENTED OUT","LANDLORDS, COMBINED, AREA RENTED OUT: (500 TO 999 ACRES)","56,707,000",27.1
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, TENANTS","LANDLORDS, COMBINED, TENANTS: (1 TENANTS)","317,410,000",15.3
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, TENANTS","LANDLORDS, COMBINED, TENANTS: (2 TENANTS)","48,233,000",17.7
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, TENANTS","LANDLORDS, COMBINED, TENANTS: (3 OR MORE TENANTS)","89,870,000",27.2
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (1,000,000 OR MORE $)","259,009,000",13.9
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (100,000 TO 199,999 $)","24,020,000",25.8
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (200,000 TO 499,999 $)","92,751,000",34
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (50,000 TO 99,999 $)","18,457,000",39.1
CENSUS,2014,YEAR,STATE,IDAHO,"INCOME, FARM-RELATED","INCOME, FARM-RELATED, RENT, LAND & BUILDINGS, RENTED TO OTHERS - RECEIPTS, MEASURED IN $","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS","LANDLORDS, COMBINED, VALUE OF LAND & BUILDINGS: (500,000 TO 999,999 $)","59,176,000",20.2
